akeed_order_id,customer_id,item_count,grand_total,grand_total_php,deliverydistance,preparationtime,LOCATION_NUMBER,vendor_id,vendor_name,vendor_rating,compound_score_conv
319248,K7EHJ8C,1,8.4,470.4,2.83,45,0,6,WaffleTime,1,1
319251,2JJAO46,3,21.9,1226.4,2.27,40,3,1,Kulpy Chicken,4,1
319279,B9BUFCI,4,30.4,1702.4,11.11,55,0,3,KFC,5,1
319296,LFH8TV2,3,35.9,2010.4,2.04,35,4,6,WaffleTime,4,1
319315,Q48YE75,2,10.3,576.8,9.59,40,0,7,Angel's Pasta,5,1
319317,VSQM72V,1,11.7,655.2,11.25,60,3,9,GrilledUp,5,1
319321,7PORUWH,1,10.1,565.6,2.76,40,1,2,Burger King,5,1
319334,CYK0G39,3,15,840,9.36,45,1,4,Lolo Thomas' Catering,5,1
319350,TFW6X5G,1,9.8,548.8,8.41,40,1,8,Ayumers,5,1
319351,BFKQ856,2,10.9,610.4,9.6,45,0,3,KFC,5,1
319360,SJBYQAJ,2,12.2,683.2,3.59,45,1,8,Ayumers,5,1
319361,WNHLN3U,2,19,1064,9.93,45,1,9,GrilledUp,3,1
319367,TBNLJSI,2,20.7,1159.2,1.2,35,2,8,Ayumers,5,1
319401,3UEHJ0P,2,13.6,761.6,8.87,50,0,2,Burger King,5,1
319402,J0QJ2NH,2,10.9,610.4,0.64,35,0,5,Mcdo,4,1
319404,FT64I8W,4,54.8,3068.8,5.12,40,2,4,Lolo Thomas' Catering,4,1
319408,5J03NWX,1,29.1,1629.6,4.06,35,2,2,Burger King,5,1
319417,Z38XJRL,3,9,504,2.65,35,3,9,GrilledUp,5,1
319432,CV0PJ6V,1,12.2,683.2,7.98,45,1,4,Lolo Thomas' Catering,5,1
319439,9FKXR8V,1,9.5,532,4.64,40,3,3,KFC,5,1
319449,N6PPDXI,2,11.4,638.4,9.19,45,3,6,WaffleTime,5,1
319484,JR8VTGL,2,14.2,795.2,9.47,45,0,6,WaffleTime,5,1
319492,UHJ3C66,1,8.7,487.2,11.41,50,1,8,Ayumers,5,1
319514,P4UIR87,4,28.5,1596,1.91,30,4,7,Angel's Pasta,5,1
319518,5NZHWV4,4,35.1,1965.6,5.55,40,4,2,Burger King,5,1
319528,LKQ7FNA,1,35.9,2010.4,10.45,60,2,6,WaffleTime,1,1
319535,OQ2A9PR,2,17.1,957.6,3.48,40,1,7,Angel's Pasta,5,1
319546,HLMHHQQ,1,7.6,425.6,4.4,40,4,5,Mcdo,5,1
319575,N48HIDM,3,17.1,957.6,9.76,50,2,6,WaffleTime,5,1
319610,UJCS9G3,1,7.9,442.4,11.13,50,1,8,Ayumers,5,1
319617,IGKFW84,2,35.3,1976.8,4.58,40,0,5,Mcdo,5,1
319645,RIF4LHS,3,12,672,1.46,30,1,7,Angel's Pasta,5,1
319656,9U9F7U3,2,6.5,364,6.47,40,0,3,KFC,5,1
319662,UGLF11F,1,8.4,470.4,3.33,35,1,8,Ayumers,3,1
319664,B6Y7ZKT,2,7.9,442.4,8.31,45,6,3,KFC,5,1
319679,L1LYPLK,2,8.2,459.2,12.9,50,1,6,WaffleTime,5,1
319681,S918XMJ,5,19.3,1080.8,3.31,40,2,8,Ayumers,5,1
319682,56PSKAZ,3,13,728,11.12,50,1,2,Burger King,5,1
319684,K4PECXV,1,16.2,907.2,7.46,45,0,6,WaffleTime,5,1
319685,DGRUO7S,1,7.9,442.4,4.23,40,1,4,Lolo Thomas' Catering,5,1
319687,V5T4O78,2,10.8,604.8,1.56,35,3,8,Ayumers,5,0
319703,DW8D2N6,1,5,280,2.31,35,2,4,Lolo Thomas' Catering,5,1
319705,5NZHWV4,5,12.8,716.8,9.03,40,3,2,Burger King,5,1
319706,A47X18U,4,9.8,548.8,9.2,45,1,3,KFC,4,1
319712,Q49CWN5,2,9,504,14.07,60,2,7,Angel's Pasta,4,1
319717,IZNQ8HQ,5,30.2,1691.2,8.84,50,1,5,Mcdo,5,1
319729,Z1EVMAB,1,0.3,16.8,8.55,45,2,9,GrilledUp,5,1
319734,NGPPMEY,4,25.9,1450.4,7.89,45,4,7,Angel's Pasta,5,1
319754,3MNYHM5,4,19,1064,3.57,35,0,1,Kulpy Chicken,5,1
319757,FGGA6FH,2,22.1,1237.6,12.9,50,6,4,Lolo Thomas' Catering,5,1
319760,BZB0JNE,1,13.3,744.8,9.49,45,0,3,KFC,3,1
319761,KX4XILD,8,52.1,2917.6,12.91,45,3,6,WaffleTime,5,1
319763,FGGA6FH,1,9.6,537.6,2.9,40,6,4,Lolo Thomas' Catering,5,1
319812,BF9JXIU,6,51.9,2906.4,11.9,50,0,3,KFC,5,1
319816,V5T4O78,2,17.7,991.2,6.31,45,3,8,Ayumers,5,1
319821,DG3TZ8L,1,4.1,229.6,9.39,55,0,4,Lolo Thomas' Catering,4,1
319845,P0RY7TO,1,10.5,588,6.97,45,1,7,Angel's Pasta,4,1
319878,GR7V8CS,2,15.5,868,11.95,60,0,5,Mcdo,5,1
319902,5NXX08N,2,10.6,593.6,9.29,55,0,2,Burger King,1,0
319905,7PORUWH,2,10.6,593.6,12.93,50,2,2,Burger King,5,1
319907,D3TQCRQ,1,5.4,302.4,8.22,40,1,4,Lolo Thomas' Catering,5,1
319910,5COK58C,3,11.7,655.2,5.52,50,0,2,Burger King,5,1
319912,XXDL2RJ,2,12.3,688.8,13.55,45,1,9,GrilledUp,4,1
319925,W3T15IR,1,5,280,12.27,60,3,9,GrilledUp,3,1
319927,TGY2ULP,4,22.5,1260,3.51,35,3,8,Ayumers,5,1
319945,DGRUO7S,2,10.8,604.8,7.27,40,1,4,Lolo Thomas' Catering,5,1
319946,SKEVRIC,2,10.1,565.6,14.07,50,0,8,Ayumers,4,1
319949,6EAL4UI,2,8.4,470.4,7.86,55,0,2,Burger King,4,1
319956,QI3QPL2,2,22,1232,6.4,45,1,7,Angel's Pasta,5,1
319963,6B5WRFI,2,11.7,655.2,8.23,40,2,2,Burger King,5,1
319966,AY7XV15,2,12,672,9.79,55,0,3,KFC,5,1
319970,BO3LZNR,3,19.6,1097.6,11.69,50,3,3,KFC,5,1
319977,H09S2XV,3,25,1400,3.62,40,1,5,Mcdo,5,1
319982,Z4F6CF7,3,34.3,1920.8,1.18,35,0,9,GrilledUp,5,1
319985,T5QKRHM,1,5.4,302.4,9.83,45,1,8,Ayumers,5,1
319987,DPHAV5G,1,8.4,470.4,6.25,40,1,4,Lolo Thomas' Catering,5,1
319999,LYUH1JP,1,19.9,1114.4,9.52,45,1,6,WaffleTime,5,1
320007,A27HKC9,1,6.8,380.8,11.47,50,2,3,KFC,4,1
320010,N1LYW34,2,10.1,565.6,10.28,65,2,6,WaffleTime,5,1
320011,DDV8IED,2,18.2,1019.2,3.24,40,1,4,Lolo Thomas' Catering,5,1
320023,LWUM768,4,15.5,868,4.96,40,0,6,WaffleTime,5,1
320026,CZ2OMIL,2,6.8,380.8,14.98,45,3,4,Lolo Thomas' Catering,5,1
320034,AXSL847,2,17.7,991.2,9.5,50,1,3,KFC,3,1
320051,CLUE78E,1,7.3,408.8,10.04,50,1,4,Lolo Thomas' Catering,5,1
320083,BDD9FSV,2,19.3,1080.8,5.66,45,1,3,KFC,4,1
320086,4NWYEYG,1,15.5,868,7.92,55,0,2,Burger King,5,1
320108,WKLRAWE,1,11.7,655.2,8.62,40,0,9,GrilledUp,4,1
320110,TZI101Y,4,32.1,1797.6,9.61,45,1,8,Ayumers,5,1
320126,LLG1NYP,2,10.6,593.6,8.44,45,2,6,WaffleTime,5,1
320138,GAX4DPL,1,6.8,380.8,3.39,45,1,5,Mcdo,4,1
320159,ACN1328,2,15,840,2.68,40,0,3,KFC,5,1
320161,EWEBVYC,2,10.9,610.4,9,45,1,4,Lolo Thomas' Catering,5,1
320180,DWAYXXS,1,5.2,291.2,7.75,50,0,4,Lolo Thomas' Catering,5,1
320186,AKQZTB2,2,12,672,6.61,45,1,3,KFC,4,1
320209,EVBECSV,1,4.9,274.4,3.32,35,1,4,Lolo Thomas' Catering,5,1
320240,HP27F1Z,4,17.4,974.4,9.37,55,2,5,Mcdo,5,1
320241,AUJ0I1F,5,28,1568,6.99,40,1,3,KFC,2,1
320270,NI3GCV8,1,6.5,364,6.94,40,0,7,Angel's Pasta,4,1
320271,Y4XEBS4,2,10.9,610.4,2.21,30,0,9,GrilledUp,5,1
320272,U698AKH,5,17.1,957.6,4.1,35,3,8,Ayumers,4,1
320273,WAF66QI,3,9.8,548.8,9.31,50,1,9,GrilledUp,5,1
320275,KQDNDJC,2,7.3,408.8,7.33,40,0,6,WaffleTime,5,1
320277,M0NLYJA,1,14.3,800.8,4.99,35,0,6,WaffleTime,5,1
320279,0L20GPL,2,10.9,610.4,6.83,40,0,1,Kulpy Chicken,4,1
320286,EUNIXQA,1,9.8,548.8,2.51,35,2,4,Lolo Thomas' Catering,5,1
320293,A9B0YTI,2,10.3,576.8,4.9,40,0,3,KFC,5,1
320305,1DFW37Z,2,10.3,576.8,3.4,35,0,1,Kulpy Chicken,5,1
320315,SGOA1EN,2,10.9,610.4,6.96,40,0,8,Ayumers,5,1
320316,J09MRGI,1,5.2,291.2,7.88,55,0,5,Mcdo,5,1
320324,96R6ZP5,1,11.7,655.2,7.78,45,2,3,KFC,5,1
320331,VY23UUD,4,22.7,1271.2,1.9,40,1,9,GrilledUp,5,1
320338,O5HS6H7,1,9.2,515.2,13.13,50,1,7,Angel's Pasta,5,1
320372,8EX9ZX3,1,9.8,548.8,11.18,45,0,3,KFC,5,1
320381,DDFRRQ6,5,34.5,1932,3.34,35,1,4,Lolo Thomas' Catering,1,1
320382,VR0HZ1O,5,25.6,1433.6,4.55,45,4,9,GrilledUp,5,1
320385,3RTI9CO,2,24.2,1355.2,6.75,45,1,1,Kulpy Chicken,5,1
320390,ACN1328,4,12.2,683.2,1.94,30,0,3,KFC,4,1
320408,IVRFSLY,2,12.5,700,7.95,50,1,5,Mcdo,5,1
320410,4TZZ4JV,1,7.6,425.6,7.03,55,1,2,Burger King,5,1
320450,2WZHC9K,2,13.3,744.8,1.2,35,0,1,Kulpy Chicken,5,1
320456,GDGXHCS,3,13.6,761.6,6.51,45,1,5,Mcdo,5,1
320460,4I9PQ6X,6,37.8,2116.8,2.42,35,1,2,Burger King,5,1
320470,2LS6BMO,1,4.9,274.4,10.15,60,1,1,Kulpy Chicken,5,1
320480,K4QAR6T,2,9.5,532,9.17,40,2,6,WaffleTime,5,1
320481,EO6K72S,2,11.4,638.4,11.55,50,2,4,Lolo Thomas' Catering,5,1
320484,LSCQW3B,3,18.7,1047.2,6.36,45,3,6,WaffleTime,5,1
320516,2JJAO46,2,11.9,666.4,3.87,35,3,1,Kulpy Chicken,4,0
320520,J55WOVJ,1,6.8,380.8,8.82,45,0,5,Mcdo,5,1
320521,EXC6HKQ,1,13.9,778.4,10.07,60,0,4,Lolo Thomas' Catering,5,1
320526,E51LHCO,5,21.7,1215.2,7.01,50,1,4,Lolo Thomas' Catering,5,1
320532,11HAMJC,1,8.4,470.4,8.27,55,0,1,Kulpy Chicken,5,1
320550,BDN82BX,2,7.6,425.6,12.93,40,0,3,KFC,5,1
320554,5KC215T,2,9.2,515.2,6.91,50,0,2,Burger King,5,1
320559,YZJUK9T,4,13.9,778.4,3.65,35,0,9,GrilledUp,5,1
320595,IFZB6X8,2,12.8,716.8,2.14,30,5,5,Mcdo,5,1
320598,QJNM3M5,2,15.2,851.2,13.03,45,0,7,Angel's Pasta,3,1
320600,JRLB643,4,27.2,1523.2,3.24,40,0,6,WaffleTime,5,1
320606,5T56QVS,5,19,1064,3.03,35,0,2,Burger King,5,1
320607,4TYEW4E,3,13.6,761.6,11.39,50,0,2,Burger King,2,1
320609,R5AUMVE,4,19.6,1097.6,4.88,40,0,7,Angel's Pasta,5,1
320613,ROQNRKT,3,35.6,1993.6,0.07,30,3,8,Ayumers,5,1
320614,NY08LLX,6,48.7,2727.2,9.27,50,1,7,Angel's Pasta,5,1
320629,R39OPLV,4,21.5,1204,3.94,40,0,7,Angel's Pasta,5,1
320639,ZAMZBW5,2,13.9,778.4,14.15,50,0,9,GrilledUp,2,1
320641,MW4FJ89,1,10.6,593.6,9.67,45,0,6,WaffleTime,3,0
320645,P61IAEA,1,7.6,425.6,9.05,45,2,7,Angel's Pasta,5,1
320652,ZVH5WD9,1,8.4,470.4,4.25,40,2,9,GrilledUp,5,1
320656,LFH8TV2,4,32.7,1831.2,4.17,45,4,6,WaffleTime,4,1
320663,TVX8TPV,2,16,896,8.45,45,4,8,Ayumers,4,1
320678,L9G24M2,2,5.6,313.6,1.55,30,2,6,WaffleTime,5,1
320704,VUNDNK9,2,9,504,6.41,45,1,9,GrilledUp,5,1
320709,DHLNTS6,2,10.3,576.8,9.5,50,0,4,Lolo Thomas' Catering,5,1
320723,0HITBVB,2,8.4,470.4,11.54,50,2,1,Kulpy Chicken,2,1
320728,UEZ709T,2,9.8,548.8,10.17,45,0,8,Ayumers,4,1
320758,Y0MYAYD,1,7.1,397.6,4.69,35,3,9,GrilledUp,5,1
320786,GASTLGS,1,7.4,414.4,3.47,35,0,5,Mcdo,2,1
320787,1PWQ9AR,2,7.6,425.6,5.19,40,0,1,Kulpy Chicken,3,1
320791,QQEWRHI,2,12.5,700,8.87,40,2,7,Angel's Pasta,5,1
320801,6D1W3L9,4,7.6,425.6,9.79,55,2,2,Burger King,4,1
320807,J4X4OXH,5,32.7,1831.2,4.6,40,3,5,Mcdo,5,1
320810,H9WM6PU,3,21.9,1226.4,1.09,30,0,5,Mcdo,3,1
320840,HP3K3CY,1,10.3,576.8,5.01,40,1,5,Mcdo,1,1
320847,A8C1UOU,3,20.7,1159.2,9.38,45,0,3,KFC,4,1
320853,PH2OVHD,4,13.9,778.4,8.69,45,0,7,Angel's Pasta,4,1
320856,XT7RZ82,1,15.2,851.2,0.5,35,6,9,GrilledUp,4,1
320872,0QFNZ9Y,2,9.8,548.8,2.89,35,1,1,Kulpy Chicken,5,1
320894,NXSZHTX,3,20.4,1142.4,3.1,40,2,7,Angel's Pasta,5,1
320922,GHA06QW,1,5.7,319.2,0.75,30,0,5,Mcdo,5,1
320930,ZRMB0D7,1,3.8,212.8,5.43,35,1,9,GrilledUp,5,1
320931,4IH3SX0,3,8.7,487.2,6.96,35,2,2,Burger King,5,1
320933,HOOJFD3,2,16.9,946.4,6.47,45,1,5,Mcdo,5,1
320976,F1UGKCU,1,5.2,291.2,5.71,35,2,4,Lolo Thomas' Catering,4,1
320985,XEMSLCM,1,6,336,0.83,35,0,9,GrilledUp,5,1
320989,6EMYL4M,1,7.3,408.8,2.81,35,0,2,Burger King,5,1
321014,9U9F7U3,3,7.1,397.6,6.47,40,0,3,KFC,5,1
321046,VDEJEMP,1,7.9,442.4,7.5,45,2,8,Ayumers,5,1
321052,ICN6274,2,5.3,296.8,1,30,4,5,Mcdo,5,1
321058,9PGJJ60,2,9.5,532,7.94,45,0,3,KFC,5,1
321063,YIG8WQ6,2,9.6,537.6,14.87,60,3,9,GrilledUp,2,1
321065,5PPBKMW,3,14.2,795.2,9.43,50,1,2,Burger King,4,1
321066,DGRUO7S,1,7.9,442.4,4.23,40,1,4,Lolo Thomas' Catering,5,1
321077,BO0OU6A,1,14.1,789.6,9.05,45,1,3,KFC,5,1
321081,W3W941N,1,5.7,319.2,7.43,45,1,9,GrilledUp,4,1
321085,7X9T3IT,2,11.7,655.2,12.38,50,1,3,KFC,5,1
321099,D1TRIJ1,3,21.5,1204,8.84,50,4,4,Lolo Thomas' Catering,4,1
321122,3MNYHM5,2,11.3,632.8,9.19,40,0,1,Kulpy Chicken,2,1
321137,35BJMOC,2,12.6,705.6,2.68,40,6,1,Kulpy Chicken,5,1
321157,YUET89W,2,7.7,431.2,4.45,35,0,9,GrilledUp,3,1
321161,H640WJU,4,10.9,610.4,9.21,45,2,5,Mcdo,5,1
321168,VGGRM33,1,4.6,257.6,3.57,40,0,9,GrilledUp,5,1
321172,ZIPUW2G,4,13.9,778.4,3.64,45,0,9,GrilledUp,4,1
321187,QNAVG2A,2,9.2,515.2,14.6,45,2,7,Angel's Pasta,5,1
321196,0HITBVB,1,6,336,3.85,40,3,1,Kulpy Chicken,2,1
321200,U31BNUR,4,27.1,1517.6,1.75,35,3,8,Ayumers,5,1
321218,VF0C6KW,1,6.8,380.8,5.47,45,1,9,GrilledUp,4,1
321225,YKZP6VQ,1,8.8,492.8,2.55,40,9,9,GrilledUp,5,1
321260,3XYNP2P,2,14.1,789.6,7.43,40,3,2,Burger King,1,1
321263,OOS1QBW,2,11.7,655.2,0.92,35,2,7,Angel's Pasta,5,1
321274,T5QKRHM,2,9.5,532,9.83,45,1,8,Ayumers,5,1
321294,06KCWZW,2,13.6,761.6,1.99,30,2,1,Kulpy Chicken,2,1
321303,6X999X8,1,16,896,1.99,45,0,2,Burger King,5,1
321306,APVLAQ5,2,18.2,1019.2,10.32,45,4,3,KFC,5,1
321316,UEP68,2,8.6,481.6,2.6,35,0,8,Ayumers,5,1
321335,JNVC68C,1,21.5,1204,6.94,50,7,6,WaffleTime,5,1
321338,UPHW8LM,8,51.4,2878.4,12.36,65,0,8,Ayumers,5,1
321340,KZK4XF8,3,16.9,946.4,5.58,50,3,6,WaffleTime,5,1
321352,2JJAO46,2,11,616,2.7,35,2,1,Kulpy Chicken,4,1
321355,PH2OVHD,2,14.7,823.2,13.36,50,0,7,Angel's Pasta,4,1
321369,BFRQFQW,1,10.1,565.6,11.83,45,3,3,KFC,5,1
321373,HWB5OHA,1,9,504,2.96,45,0,5,Mcdo,5,1
321380,LZ909IB,2,15,840,8.7,50,2,6,WaffleTime,5,1
321395,LLG1NYP,2,10.9,610.4,8.32,40,2,6,WaffleTime,5,1
321397,KV3K4KW,2,17.4,974.4,11.44,65,1,6,WaffleTime,4,0
321406,7V2W4VT,3,15.8,884.8,12.52,45,1,3,KFC,5,1
321409,IO10URP,2,29.2,1635.2,8.77,45,2,5,Mcdo,5,1
321448,V2V10NP,2,12.5,700,9.2,50,1,8,Ayumers,5,1
321450,JZXI1HL,2,14.7,823.2,10.22,50,0,6,WaffleTime,4,1
321462,FINZB1J,2,23.1,1293.6,14.06,55,1,4,Lolo Thomas' Catering,4,1
321476,IGV43NN,2,10.1,565.6,6.63,40,0,5,Mcdo,5,1
321483,3CZC2K0,6,8.4,470.4,14.2,45,6,1,Kulpy Chicken,5,1
321492,9S4RBIP,1,5.4,302.4,4.12,40,4,3,KFC,5,1
321496,PYB5JHC,1,9.5,532,3.75,35,0,7,Angel's Pasta,5,1
321501,ICN6274,3,0,0,2,45,4,5,Mcdo,5,1
321505,Y97SU86,1,8.6,481.6,3.89,40,1,9,GrilledUp,1,1
321520,CEVH32J,1,8.4,470.4,2.12,40,1,4,Lolo Thomas' Catering,2,1
321528,ZRMB0D7,2,13.9,778.4,6.37,40,2,9,GrilledUp,5,1
321538,X7XEMEL,2,10.3,576.8,9.95,45,0,9,GrilledUp,5,1
321546,W9JQTGZ,3,15.8,884.8,3.61,40,3,9,GrilledUp,5,1
321563,4RVGGV0,3,13.3,744.8,8.96,45,0,2,Burger King,5,1
321582,Q6RA1XS,2,6.5,364,3.88,40,2,7,Angel's Pasta,5,1
321585,OC5VKBP,1,16.4,918.4,5.22,35,2,7,Angel's Pasta,4,0
321595,EVBECSV,1,10.1,565.6,3.25,35,1,4,Lolo Thomas' Catering,5,1
321613,Y4XEBS4,3,9.8,548.8,2.21,35,0,9,GrilledUp,5,1
321634,OQJS8CV,1,5.7,319.2,3.65,35,1,7,Angel's Pasta,5,1
321637,AHKOU2F,5,32.1,1797.6,14.43,65,1,3,KFC,5,1
321645,VRVRCSZ,2,25.3,1416.8,12.33,45,1,9,GrilledUp,5,1
321650,B9HSJBN,2,19,1064,6.75,55,3,3,KFC,4,1
321677,NVV7YO8,2,15,840,2.17,35,1,7,Angel's Pasta,5,1
321678,WNPO6W0,1,12.8,716.8,10.48,50,3,9,GrilledUp,2,1
321690,M65FKAP,1,22,1232,5.94,45,0,6,WaffleTime,5,1
321693,L9G24M2,4,21.5,1204,1.87,35,2,6,WaffleTime,3,1
321701,DKRCEZP,1,15.5,868,12.33,45,2,4,Lolo Thomas' Catering,3,1
321724,Y031MFK,3,14.1,789.6,12.32,45,2,9,GrilledUp,1,1
321725,2SFET3F,5,17.7,991.2,8.22,40,2,1,Kulpy Chicken,4,1
321726,439O2UP,1,9.5,532,10.12,45,0,2,Burger King,5,1
321728,1UDI805,2,19,1064,9.71,55,2,1,Kulpy Chicken,5,1
321735,CIVPXLC,1,19,1064,5.96,40,2,4,Lolo Thomas' Catering,5,1
321751,00OT8JX,3,16.3,912.8,4.76,35,4,1,Kulpy Chicken,5,1
321777,H7AL4RL,2,11.1,621.6,6.73,50,0,5,Mcdo,4,1
321785,YH9J8UZ,2,20.6,1153.6,3.3,35,0,9,GrilledUp,5,1
321786,W4TMTEZ,2,14.7,823.2,1.56,30,5,9,GrilledUp,5,1
321788,R3YS9DG,6,17.9,1002.4,8.49,40,0,7,Angel's Pasta,5,1
321795,VE7DOTT,2,13.3,744.8,4.82,40,1,8,Ayumers,5,1
321808,XW90EAP,2,12.3,688.8,1.97,40,3,9,GrilledUp,5,1
321816,UWWTUB0,2,8.4,470.4,14.5,50,1,8,Ayumers,5,1
321846,WAF66QI,2,13,728,9.31,50,1,9,GrilledUp,5,1
321849,8EX9ZX3,4,18.8,1052.8,13.78,45,1,3,KFC,5,1
321865,LH12F3R,2,25,1400,4.32,40,1,6,WaffleTime,5,1
321871,YW5YHV8,4,22.3,1248.8,8.45,50,0,9,GrilledUp,5,1
321880,KSUO7N6,4,31.8,1780.8,3.4,40,0,6,WaffleTime,4,1
321883,7E9E4RW,4,38.6,2161.6,2,35,0,2,Burger King,5,1
321892,IFZB6X8,7,50.5,2828,2.11,35,5,5,Mcdo,1,1
321902,MHWZ6I6,1,11.1,621.6,2.96,30,0,6,WaffleTime,5,1
321912,Z5HQVQ3,2,8.7,487.2,12.33,50,3,9,GrilledUp,1,1
321936,OOS1QBW,4,30.9,1730.4,2.11,40,2,7,Angel's Pasta,5,1
321967,MMWULV6,1,7.4,414.4,2.14,30,0,6,WaffleTime,5,1
321998,Q689LSC,1,6.3,352.8,7.39,45,0,7,Angel's Pasta,5,1
322005,6PTIMXR,9,50.1,2805.6,3.98,35,5,2,Burger King,2,1
322010,E4DFB9F,4,18.8,1052.8,7.58,40,0,4,Lolo Thomas' Catering,1,1
322014,TI2FHS7,1,21.9,1226.4,8.78,40,3,8,Ayumers,1,1
322019,YOADFCP,9,56,3136,2.85,35,0,9,GrilledUp,5,1
322025,ROQNRKT,1,10.1,565.6,2.44,40,3,8,Ayumers,5,1
322043,HDMZ55D,3,21.7,1215.2,11.89,45,3,5,Mcdo,5,1
322076,42ELDQF,1,5.7,319.2,8.52,40,0,2,Burger King,5,1
322085,LO0CFSO,2,16.3,912.8,8.23,40,1,6,WaffleTime,5,1
322087,5NZHWV4,2,20.4,1142.4,10.04,40,5,2,Burger King,5,1
322091,LYUH1JP,1,8.2,459.2,4.38,40,1,6,WaffleTime,5,1
322100,20UVY7V,2,15.8,884.8,7.01,45,5,1,Kulpy Chicken,1,1
322107,RJXNWAV,3,23.9,1338.4,2.24,40,0,8,Ayumers,5,1
322112,TPTW8SR,3,7.9,442.4,2.26,40,0,8,Ayumers,3,1
322132,6VPSROF,2,7.9,442.4,4.93,45,1,2,Burger King,2,1
322133,UFC05IX,4,7.9,442.4,7.44,40,0,8,Ayumers,2,1
322134,NE6ZHRW,1,15.5,868,11.53,50,1,7,Angel's Pasta,5,1
322136,LYUH1JP,2,11.4,638.4,8.55,40,1,6,WaffleTime,5,1
322157,F96E2OG,3,12.5,700,8.86,50,0,4,Lolo Thomas' Catering,5,1
322163,A1WOX6C,2,7.1,397.6,4.75,45,0,3,KFC,4,1
322177,B9AZPVL,1,6.5,364,6.83,45,1,3,KFC,5,1
322178,G6SEP5H,2,15.5,868,1.78,35,1,5,Mcdo,5,1
322196,RD1HLY8,2,7.3,408.8,9.6,50,0,7,Angel's Pasta,5,1
322224,M444YKG,2,10.6,593.6,7.14,45,1,6,WaffleTime,1,1
322246,X0JL51H,2,11,616,3.27,35,3,9,GrilledUp,5,1
322282,NBM7HDQ,1,8.3,464.8,1.15,30,0,7,Angel's Pasta,5,1
322285,BBZ26N2,2,11.9,666.4,6.67,45,4,3,KFC,5,1
322293,TL7Z2DM,3,12.2,683.2,0.52,35,3,8,Ayumers,5,1
322306,ZQ48UKH,1,7.9,442.4,7.06,45,4,9,GrilledUp,5,1
322318,S5QUTRV,2,22.3,1248.8,8.55,50,0,8,Ayumers,4,1
322321,5HWFQE4,3,40,2240,5.97,50,7,2,Burger King,5,1
322328,9VVKW5N,2,19.3,1080.8,4.93,45,1,3,KFC,3,1
322333,PS7K1RL,2,11.7,655.2,8.64,50,0,7,Angel's Pasta,5,0
322339,DOXAADP,2,29.8,1668.8,11.16,55,0,4,Lolo Thomas' Catering,5,1
322347,N8XRL4J,6,62,3472,14.33,55,0,6,WaffleTime,5,1
322354,1KAIOK6,1,15,840,6.41,50,1,1,Kulpy Chicken,5,1
322372,O4V633D,2,6.8,380.8,4.28,45,0,7,Angel's Pasta,1,1
322373,6NXPBRY,3,24.7,1383.2,11.35,45,2,2,Burger King,5,1
322374,JQ3PPNU,2,9.2,515.2,3.87,40,0,6,WaffleTime,5,1
322391,IZM6WOP,1,17.1,957.6,11.23,55,0,5,Mcdo,5,1
322397,S9NHAF7,3,14.1,789.6,14.61,50,2,8,Ayumers,1,1
322398,UO5X10D,4,32.3,1808.8,14.24,45,8,8,Ayumers,4,1
322404,N1LYW34,1,11.4,638.4,9.99,50,1,6,WaffleTime,4,1
322409,N1LYW34,2,10.3,576.8,3.91,50,1,6,WaffleTime,5,1
322413,CTR2PW3,1,11.1,621.6,12.65,55,1,4,Lolo Thomas' Catering,5,1
322418,7ESXUST,2,24.5,1372,11.76,50,1,2,Burger King,5,1
322448,WPQE85F,2,18.7,1047.2,11.25,65,3,9,GrilledUp,5,1
322472,XTQ362H,4,20.1,1125.6,10.81,55,3,9,GrilledUp,3,1
322473,4NWYEYG,1,21.8,1220.8,8.12,55,0,2,Burger King,5,1
322474,GFZX9AS,3,16.9,946.4,9.21,55,0,5,Mcdo,5,1
322491,9NLX24D,1,8.2,459.2,4.58,45,0,3,KFC,5,0
322492,6IP4MC6,4,34.2,1915.2,12.1,50,5,2,Burger King,1,1
322504,C6CJVII,4,17.1,957.6,9.85,55,1,4,Lolo Thomas' Catering,4,1
322506,WZYN6W6,1,9,504,8,50,1,9,GrilledUp,4,1
322508,CDZ4MZM,2,0,0,2.26,45,0,4,Lolo Thomas' Catering,5,1
322514,Y0MYAYD,2,10.9,610.4,10.56,50,3,9,GrilledUp,5,1
322521,6PTIMXR,2,15.5,868,1.07,35,4,2,Burger King,5,1
322532,FDQNXHJ,6,37.8,2116.8,7.09,50,4,4,Lolo Thomas' Catering,5,1
322533,6U9HJ1O,3,39,2184,6.13,50,0,2,Burger King,1,1
322536,J208F0S,1,6.8,380.8,12.45,50,1,5,Mcdo,5,1
322561,AUJ0I1F,5,45.4,2542.4,7.74,45,1,3,KFC,4,1
322586,KX4XILD,7,31.3,1752.8,6.65,40,8,6,WaffleTime,5,1
322604,RK1EQCN,1,6.3,352.8,7.38,40,1,8,Ayumers,4,1
322614,C0ABNMG,3,22.8,1276.8,11.1,50,0,4,Lolo Thomas' Catering,5,1
322618,86JPLHQ,2,11.4,638.4,3.65,45,1,3,KFC,5,1
322632,RX4RCEM,3,12,672,9.83,45,1,8,Ayumers,5,1
322634,QIQCEQS,1,9.3,520.8,12.59,50,4,7,Angel's Pasta,5,1
322638,6V56X2X,3,28.9,1618.4,12.14,45,1,2,Burger King,5,1
